ALDER,CIVILSTAND,TID,INDHOLD
58 år,I alt,2018K3,72198
58 år,I alt,2018K4,73155
58 år,I alt,2019K1,73868
58 år,I alt,2019K2,73770
58 år,I alt,2019K3,73583
58 år,I alt,2019K4,73581
58 år,I alt,2020K1,73951
58 år,I alt,2020K2,74834
58 år,I alt,2020K3,75704
58 år,I alt,2020K4,76269
58 år,I alt,2021K1,76105
58 år,I alt,2021K2,76784
58 år,I alt,2021K3,78023
58 år,I alt,2021K4,79159
58 år,I alt,2022K1,80700
58 år,I alt,2022K2,81709
58 år,I alt,2022K3,81865
58 år,Ugift,2008K1,7038
58 år,Ugift,2008K2,7268
58 år,Ugift,2008K3,7465
58 år,Ugift,2008K4,7594
58 år,Ugift,2009K1,7743
58 år,Ugift,2009K2,7889
58 år,Ugift,2009K3,7872
58 år,Ugift,2009K4,8022
58 år,Ugift,2010K1,8180
58 år,Ugift,2010K2,8318
58 år,Ugift,2010K3,8555
58 år,Ugift,2010K4,8737
58 år,Ugift,2011K1,8913
58 år,Ugift,2011K2,9209
58 år,Ugift,2011K3,9354
58 år,Ugift,2011K4,9570
58 år,Ugift,2012K1,9621
58 år,Ugift,2012K2,9694
58 år,Ugift,2012K3,9818
58 år,Ugift,2012K4,9875
58 år,Ugift,2013K1,9887
58 år,Ugift,2013K2,10099
58 år,Ugift,2013K3,10311
58 år,Ugift,2013K4,10420
58 år,Ugift,2014K1,10670
58 år,Ugift,2014K2,10664
58 år,Ugift,2014K3,10745
58 år,Ugift,2014K4,10920
58 år,Ugift,2015K1,10999
58 år,Ugift,2015K2,11134
58 år,Ugift,2015K3,11295
58 år,Ugift,2015K4,11344
58 år,Ugift,2016K1,11483
58 år,Ugift,2016K2,11702
58 år,Ugift,2016K3,11839
58 år,Ugift,2016K4,11810
58 år,Ugift,2017K1,11891
58 år,Ugift,2017K2,11897
58 år,Ugift,2017K3,11794
58 år,Ugift,2017K4,11978
58 år,Ugift,2018K1,11988
58 år,Ugift,2018K2,12045
58 år,Ugift,2018K3,12328
58 år,Ugift,2018K4,12534
58 år,Ugift,2019K1,12698
58 år,Ugift,2019K2,12762
58 år,Ugift,2019K3,12793
58 år,Ugift,2019K4,12861
58 år,Ugift,2020K1,13024
58 år,Ugift,2020K2,13378
58 år,Ugift,2020K3,13504
58 år,Ugift,2020K4,13577
58 år,Ugift,2021K1,13536
58 år,Ugift,2021K2,13706
58 år,Ugift,2021K3,14176
58 år,Ugift,2021K4,14467
58 år,Ugift,2022K1,14842
58 år,Ugift,2022K2,15116
58 år,Ugift,2022K3,15289
58 år,Gift/separeret,2008K1,49080
58 år,Gift/separeret,2008K2,49182
58 år,Gift/separeret,2008K3,49163
58 år,Gift/separeret,2008K4,49034
58 år,Gift/separeret,2009K1,48644
58 år,Gift/separeret,2009K2,48037
58 år,Gift/separeret,2009K3,47476
58 år,Gift/separeret,2009K4,46719
58 år,Gift/separeret,2010K1,46581
58 år,Gift/separeret,2010K2,46044
58 år,Gift/separeret,2010K3,45928
58 år,Gift/separeret,2010K4,46351
58 år,Gift/separeret,2011K1,46777
58 år,Gift/separeret,2011K2,47095
58 år,Gift/separeret,2011K3,47454
58 år,Gift/separeret,2011K4,47589
58 år,Gift/separeret,2012K1,46973
58 år,Gift/separeret,2012K2,46395
58 år,Gift/separeret,2012K3,45967
58 år,Gift/separeret,2012K4,45600
58 år,Gift/separeret,2013K1,45488
58 år,Gift/separeret,2013K2,45357
58 år,Gift/separeret,2013K3,45400
58 år,Gift/separeret,2013K4,45630
58 år,Gift/separeret,2014K1,45581
58 år,Gift/separeret,2014K2,45769
58 år,Gift/separeret,2014K3,45607
58 år,Gift/separeret,2014K4,45851
58 år,Gift/separeret,2015K1,45879
58 år,Gift/separeret,2015K2,45404
58 år,Gift/separeret,2015K3,45200
58 år,Gift/separeret,2015K4,44757
58 år,Gift/separeret,2016K1,44543
58 år,Gift/separeret,2016K2,44650
58 år,Gift/separeret,2016K3,44882
58 år,Gift/separeret,2016K4,44367
58 år,Gift/separeret,2017K1,44477
58 år,Gift/separeret,2017K2,44251
58 år,Gift/separeret,2017K3,43793
58 år,Gift/separeret,2017K4,44256
58 år,Gift/separeret,2018K1,43774
58 år,Gift/separeret,2018K2,43800
58 år,Gift/separeret,2018K3,44193
58 år,Gift/separeret,2018K4,44624
58 år,Gift/separeret,2019K1,44893
58 år,Gift/separeret,2019K2,44677
58 år,Gift/separeret,2019K3,44562
58 år,Gift/separeret,2019K4,44615
58 år,Gift/separeret,2020K1,44732
58 år,Gift/separeret,2020K2,44954
58 år,Gift/separeret,2020K3,45379
58 år,Gift/separeret,2020K4,45561
58 år,Gift/separeret,2021K1,45335
58 år,Gift/separeret,2021K2,45591
58 år,Gift/separeret,2021K3,46057
58 år,Gift/separeret,2021K4,46747
58 år,Gift/separeret,2022K1,47551
58 år,Gift/separeret,2022K2,48160
58 år,Gift/separeret,2022K3,48182
58 år,Enke/enkemand,2008K1,2966
58 år,Enke/enkemand,2008K2,2882
58 år,Enke/enkemand,2008K3,2810
58 år,Enke/enkemand,2008K4,2789
58 år,Enke/enkemand,2009K1,2701
58 år,Enke/enkemand,2009K2,2693
58 år,Enke/enkemand,2009K3,2665
58 år,Enke/enkemand,2009K4,2633
58 år,Enke/enkemand,2010K1,2712
58 år,Enke/enkemand,2010K2,2720
58 år,Enke/enkemand,2010K3,2707
58 år,Enke/enkemand,2010K4,2676
58 år,Enke/enkemand,2011K1,2669
58 år,Enke/enkemand,2011K2,2611
58 år,Enke/enkemand,2011K3,2619
58 år,Enke/enkemand,2011K4,2585
58 år,Enke/enkemand,2012K1,2524
58 år,Enke/enkemand,2012K2,2486
58 år,Enke/enkemand,2012K3,2392
58 år,Enke/enkemand,2012K4,2396
58 år,Enke/enkemand,2013K1,2403
58 år,Enke/enkemand,2013K2,2374
58 år,Enke/enkemand,2013K3,2387
58 år,Enke/enkemand,2013K4,2365
58 år,Enke/enkemand,2014K1,2382
58 år,Enke/enkemand,2014K2,2386
58 år,Enke/enkemand,2014K3,2355
58 år,Enke/enkemand,2014K4,2353
58 år,Enke/enkemand,2015K1,2346
58 år,Enke/enkemand,2015K2,2297
58 år,Enke/enkemand,2015K3,2312
58 år,Enke/enkemand,2015K4,2366
58 år,Enke/enkemand,2016K1,2345
58 år,Enke/enkemand,2016K2,2331
58 år,Enke/enkemand,2016K3,2255
58 år,Enke/enkemand,2016K4,2160
58 år,Enke/enkemand,2017K1,2170
58 år,Enke/enkemand,2017K2,2088
58 år,Enke/enkemand,2017K3,2007
58 år,Enke/enkemand,2017K4,1975
58 år,Enke/enkemand,2018K1,1948
58 år,Enke/enkemand,2018K2,1966
58 år,Enke/enkemand,2018K3,2054
58 år,Enke/enkemand,2018K4,2069
58 år,Enke/enkemand,2019K1,2102
58 år,Enke/enkemand,2019K2,2094
58 år,Enke/enkemand,2019K3,2021
58 år,Enke/enkemand,2019K4,1959
58 år,Enke/enkemand,2020K1,1893
58 år,Enke/enkemand,2020K2,1892
58 år,Enke/enkemand,2020K3,1918
58 år,Enke/enkemand,2020K4,1929
58 år,Enke/enkemand,2021K1,1941
58 år,Enke/enkemand,2021K2,1936
58 år,Enke/enkemand,2021K3,1929
58 år,Enke/enkemand,2021K4,1901
58 år,Enke/enkemand,2022K1,1840
58 år,Enke/enkemand,2022K2,1855
58 år,Enke/enkemand,2022K3,1804
58 år,Fraskilt,2008K1,11406
58 år,Fraskilt,2008K2,11408
58 år,Fraskilt,2008K3,11416
58 år,Fraskilt,2008K4,11446
58 år,Fraskilt,2009K1,11558
58 år,Fraskilt,2009K2,11464
58 år,Fraskilt,2009K3,11363
58 år,Fraskilt,2009K4,11109
58 år,Fraskilt,2010K1,10884
58 år,Fraskilt,2010K2,10919
58 år,Fraskilt,2010K3,10839
58 år,Fraskilt,2010K4,10817
58 år,Fraskilt,2011K1,10971
58 år,Fraskilt,2011K2,11078
58 år,Fraskilt,2011K3,11183
58 år,Fraskilt,2011K4,11371
58 år,Fraskilt,2012K1,11263
58 år,Fraskilt,2012K2,11237
58 år,Fraskilt,2012K3,11169
58 år,Fraskilt,2012K4,11186
58 år,Fraskilt,2013K1,11282
58 år,Fraskilt,2013K2,11444
58 år,Fraskilt,2013K3,11554
58 år,Fraskilt,2013K4,11539
58 år,Fraskilt,2014K1,11674
58 år,Fraskilt,2014K2,11717
58 år,Fraskilt,2014K3,11710
58 år,Fraskilt,2014K4,11834
58 år,Fraskilt,2015K1,11943
58 år,Fraskilt,2015K2,11993
58 år,Fraskilt,2015K3,12189
58 år,Fraskilt,2015K4,12225
58 år,Fraskilt,2016K1,12293
58 år,Fraskilt,2016K2,12435
58 år,Fraskilt,2016K3,12560
58 år,Fraskilt,2016K4,12514
58 år,Fraskilt,2017K1,12720
58 år,Fraskilt,2017K2,12887
58 år,Fraskilt,2017K3,12912
58 år,Fraskilt,2017K4,13027
58 år,Fraskilt,2018K1,13077
58 år,Fraskilt,2018K2,13315
58 år,Fraskilt,2018K3,13623
58 år,Fraskilt,2018K4,13928
58 år,Fraskilt,2019K1,14175
58 år,Fraskilt,2019K2,14237
58 år,Fraskilt,2019K3,14207
58 år,Fraskilt,2019K4,14146
58 år,Fraskilt,2020K1,14302
58 år,Fraskilt,2020K2,14610
58 år,Fraskilt,2020K3,14903
58 år,Fraskilt,2020K4,15202
58 år,Fraskilt,2021K1,15293
58 år,Fraskilt,2021K2,15551
58 år,Fraskilt,2021K3,15861
58 år,Fraskilt,2021K4,16044
58 år,Fraskilt,2022K1,16467
58 år,Fraskilt,2022K2,16578
58 år,Fraskilt,2022K3,16590
59 år,I alt,2008K1,73850
59 år,I alt,2008K2,72533
59 år,I alt,2008K3,71701
59 år,I alt,2008K4,70625
59 år,I alt,2009K1,70014
59 år,I alt,2009K2,70233
59 år,I alt,2009K3,70354
59 år,I alt,2009K4,70339
59 år,I alt,2010K1,70172
59 år,I alt,2010K2,69621
59 år,I alt,2010K3,68891
59 år,I alt,2010K4,67952
59 år,I alt,2011K1,67837
59 år,I alt,2011K2,67517
59 år,I alt,2011K3,67535
59 år,I alt,2011K4,68066
59 år,I alt,2012K1,68814
59 år,I alt,2012K2,69523
59 år,I alt,2012K3,70126
59 år,I alt,2012K4,70637
59 år,I alt,2013K1,69950
59 år,I alt,2013K2,69366
59 år,I alt,2013K3,68863
59 år,I alt,2013K4,68583
59 år,I alt,2014K1,68585
59 år,I alt,2014K2,68839
59 år,I alt,2014K3,69219
59 år,I alt,2014K4,69587
59 år,I alt,2015K1,69920
59 år,I alt,2015K2,70121
59 år,I alt,2015K3,70007
59 år,I alt,2015K4,70562
59 år,I alt,2016K1,70785
59 år,I alt,2016K2,70430
59 år,I alt,2016K3,70576
59 år,I alt,2016K4,70283
59 år,I alt,2017K1,70248
59 år,I alt,2017K2,70742
59 år,I alt,2017K3,71081
59 år,I alt,2017K4,70435
59 år,I alt,2018K1,70839
59 år,I alt,2018K2,70717
59 år,I alt,2018K3,70106
59 år,I alt,2018K4,70835
59 år,I alt,2019K1,70404
59 år,I alt,2019K2,70721
59 år,I alt,2019K3,71794
59 år,I alt,2019K4,72704
59 år,I alt,2020K1,73426
59 år,I alt,2020K2,73339
59 år,I alt,2020K3,73183
59 år,I alt,2020K4,73216
59 år,I alt,2021K1,73642
59 år,I alt,2021K2,74477
59 år,I alt,2021K3,75314
59 år,I alt,2021K4,75891
59 år,I alt,2022K1,75759
59 år,I alt,2022K2,76442
59 år,I alt,2022K3,77853
59 år,Ugift,2008K1,6697
59 år,Ugift,2008K2,6635
59 år,Ugift,2008K3,6744
59 år,Ugift,2008K4,6822
59 år,Ugift,2009K1,6856
59 år,Ugift,2009K2,7057
59 år,Ugift,2009K3,7262
59 år,Ugift,2009K4,7405
59 år,Ugift,2010K1,7577
59 år,Ugift,2010K2,7722
59 år,Ugift,2010K3,7699
59 år,Ugift,2010K4,7822
59 år,Ugift,2011K1,7986
59 år,Ugift,2011K2,8099
59 år,Ugift,2011K3,8351
59 år,Ugift,2011K4,8518
59 år,Ugift,2012K1,8715
59 år,Ugift,2012K2,8995
59 år,Ugift,2012K3,9124
59 år,Ugift,2012K4,9342
59 år,Ugift,2013K1,9413
59 år,Ugift,2013K2,9476
59 år,Ugift,2013K3,9599
59 år,Ugift,2013K4,9659
59 år,Ugift,2014K1,9673
59 år,Ugift,2014K2,9875
59 år,Ugift,2014K3,10096
59 år,Ugift,2014K4,10214
59 år,Ugift,2015K1,10449
59 år,Ugift,2015K2,10441
59 år,Ugift,2015K3,10534
59 år,Ugift,2015K4,10713
59 år,Ugift,2016K1,10800
59 år,Ugift,2016K2,10930
59 år,Ugift,2016K3,11078
59 år,Ugift,2016K4,11101
59 år,Ugift,2017K1,11239
59 år,Ugift,2017K2,11467
59 år,Ugift,2017K3,11572
59 år,Ugift,2017K4,11555
59 år,Ugift,2018K1,11643
59 år,Ugift,2018K2,11646
59 år,Ugift,2018K3,11538
59 år,Ugift,2018K4,11704
59 år,Ugift,2019K1,11727
59 år,Ugift,2019K2,11789
59 år,Ugift,2019K3,12056
59 år,Ugift,2019K4,12266
59 år,Ugift,2020K1,12441
59 år,Ugift,2020K2,12469
59 år,Ugift,2020K3,12520
59 år,Ugift,2020K4,12616
59 år,Ugift,2021K1,12795
59 år,Ugift,2021K2,13100
59 år,Ugift,2021K3,13218
59 år,Ugift,2021K4,13296
59 år,Ugift,2022K1,13293
59 år,Ugift,2022K2,13431
59 år,Ugift,2022K3,13984
59 år,Gift/separeret,2008K1,51945
59 år,Gift/separeret,2008K2,50833
59 år,Gift/separeret,2008K3,50092
59 år,Gift/separeret,2008K4,49172
59 år,Gift/separeret,2009K1,48682
59 år,Gift/separeret,2009K2,48790
59 år,Gift/separeret,2009K3,48720
59 år,Gift/separeret,2009K4,48535
59 år,Gift/separeret,2010K1,48131
59 år,Gift/separeret,2010K2,47602
59 år,Gift/separeret,2010K3,47026
59 år,Gift/separeret,2010K4,46243
59 år,Gift/separeret,2011K1,46088
59 år,Gift/separeret,2011K2,45598
59 år,Gift/separeret,2011K3,45449
59 år,Gift/separeret,2011K4,45911
59 år,Gift/separeret,2012K1,46289
59 år,Gift/separeret,2012K2,46710
59 år,Gift/separeret,2012K3,47062
59 år,Gift/separeret,2012K4,47205
59 år,Gift/separeret,2013K1,46641
59 år,Gift/separeret,2013K2,46075
59 år,Gift/separeret,2013K3,45551
59 år,Gift/separeret,2013K4,45141
59 år,Gift/separeret,2014K1,44953
59 år,Gift/separeret,2014K2,44813
59 år,Gift/separeret,2014K3,44870
59 år,Gift/separeret,2014K4,45119
59 år,Gift/separeret,2015K1,45139
59 år,Gift/separeret,2015K2,45340
59 år,Gift/separeret,2015K3,45147
59 år,Gift/separeret,2015K4,45398
59 år,Gift/separeret,2016K1,45443
59 år,Gift/separeret,2016K2,44927
59 år,Gift/separeret,2016K3,44731
59 år,Gift/separeret,2016K4,44342
59 år,Gift/separeret,2017K1,44181
59 år,Gift/separeret,2017K2,44274
59 år,Gift/separeret,2017K3,44500
59 år,Gift/separeret,2017K4,43980
59 år,Gift/separeret,2018K1,44066
59 år,Gift/separeret,2018K2,43898
59 år,Gift/separeret,2018K3,43474
59 år,Gift/separeret,2018K4,43957
59 år,Gift/separeret,2019K1,43489
59 år,Gift/separeret,2019K2,43520
59 år,Gift/separeret,2019K3,43973
59 år,Gift/separeret,2019K4,44360
59 år,Gift/separeret,2020K1,44628
59 år,Gift/separeret,2020K2,44415
59 år,Gift/separeret,2020K3,44239
59 år,Gift/separeret,2020K4,44281
59 år,Gift/separeret,2021K1,44362
59 år,Gift/separeret,2021K2,44611
59 år,Gift/separeret,2021K3,45019
59 år,Gift/separeret,2021K4,45264
59 år,Gift/separeret,2022K1,45060
59 år,Gift/separeret,2022K2,45347
59 år,Gift/separeret,2022K3,45916
59 år,Enke/enkemand,2008K1,3465
59 år,Enke/enkemand,2008K2,3461
59 år,Enke/enkemand,2008K3,3366
59 år,Enke/enkemand,2008K4,3263
59 år,Enke/enkemand,2009K1,3177
59 år,Enke/enkemand,2009K2,3071
59 år,Enke/enkemand,2009K3,3046
59 år,Enke/enkemand,2009K4,3041
59 år,Enke/enkemand,2010K1,2971
59 år,Enke/enkemand,2010K2,2945
59 år,Enke/enkemand,2010K3,2911
59 år,Enke/enkemand,2010K4,2846
59 år,Enke/enkemand,2011K1,2949
59 år,Enke/enkemand,2011K2,2970
59 år,Enke/enkemand,2011K3,2932
59 år,Enke/enkemand,2011K4,2880
59 år,Enke/enkemand,2012K1,2876
59 år,Enke/enkemand,2012K2,2790
59 år,Enke/enkemand,2012K3,2803
59 år,Enke/enkemand,2012K4,2739
59 år,Enke/enkemand,2013K1,2684
59 år,Enke/enkemand,2013K2,2633
59 år,Enke/enkemand,2013K3,2582
59 år,Enke/enkemand,2013K4,2573
59 år,Enke/enkemand,2014K1,2603
59 år,Enke/enkemand,2014K2,2592
59 år,Enke/enkemand,2014K3,2597
59 år,Enke/enkemand,2014K4,2549
59 år,Enke/enkemand,2015K1,2562
59 år,Enke/enkemand,2015K2,2580
59 år,Enke/enkemand,2015K3,2566
59 år,Enke/enkemand,2015K4,2562
59 år,Enke/enkemand,2016K1,2550
59 år,Enke/enkemand,2016K2,2493
59 år,Enke/enkemand,2016K3,2490
59 år,Enke/enkemand,2016K4,2518
59 år,Enke/enkemand,2017K1,2480
59 år,Enke/enkemand,2017K2,2477
59 år,Enke/enkemand,2017K3,2431
59 år,Enke/enkemand,2017K4,2343
59 år,Enke/enkemand,2018K1,2336
59 år,Enke/enkemand,2018K2,2261
59 år,Enke/enkemand,2018K3,2159
59 år,Enke/enkemand,2018K4,2147
59 år,Enke/enkemand,2019K1,2119
59 år,Enke/enkemand,2019K2,2156
59 år,Enke/enkemand,2019K3,2221
59 år,Enke/enkemand,2019K4,2241
59 år,Enke/enkemand,2020K1,2271
59 år,Enke/enkemand,2020K2,2248
59 år,Enke/enkemand,2020K3,2186
59 år,Enke/enkemand,2020K4,2122
59 år,Enke/enkemand,2021K1,2077
59 år,Enke/enkemand,2021K2,2049
59 år,Enke/enkemand,2021K3,2082
59 år,Enke/enkemand,2021K4,2098
59 år,Enke/enkemand,2022K1,2098
59 år,Enke/enkemand,2022K2,2095
59 år,Enke/enkemand,2022K3,2099
59 år,Fraskilt,2008K1,11743
59 år,Fraskilt,2008K2,11604
59 år,Fraskilt,2008K3,11499
59 år,Fraskilt,2008K4,11368
59 år,Fraskilt,2009K1,11299
59 år,Fraskilt,2009K2,11315
59 år,Fraskilt,2009K3,11326
59 år,Fraskilt,2009K4,11358
59 år,Fraskilt,2010K1,11493
59 år,Fraskilt,2010K2,11352
59 år,Fraskilt,2010K3,11255
59 år,Fraskilt,2010K4,11041
59 år,Fraskilt,2011K1,10814
59 år,Fraskilt,2011K2,10850
59 år,Fraskilt,2011K3,10803
59 år,Fraskilt,2011K4,10757
59 år,Fraskilt,2012K1,10934
59 år,Fraskilt,2012K2,11028
59 år,Fraskilt,2012K3,11137
59 år,Fraskilt,2012K4,11351
59 år,Fraskilt,2013K1,11212
59 år,Fraskilt,2013K2,11182
59 år,Fraskilt,2013K3,11131
59 år,Fraskilt,2013K4,11210
59 år,Fraskilt,2014K1,11356
59 år,Fraskilt,2014K2,11559
59 år,Fraskilt,2014K3,11656
59 år,Fraskilt,2014K4,11705
59 år,Fraskilt,2015K1,11770
59 år,Fraskilt,2015K2,11760
59 år,Fraskilt,2015K3,11760
59 år,Fraskilt,2015K4,11889
59 år,Fraskilt,2016K1,11992
59 år,Fraskilt,2016K2,12080
59 år,Fraskilt,2016K3,12277
59 år,Fraskilt,2016K4,12322
59 år,Fraskilt,2017K1,12348
59 år,Fraskilt,2017K2,12524
59 år,Fraskilt,2017K3,12578
59 år,Fraskilt,2017K4,12557
59 år,Fraskilt,2018K1,12794
59 år,Fraskilt,2018K2,12912
59 år,Fraskilt,2018K3,12935
59 år,Fraskilt,2018K4,13027
59 år,Fraskilt,2019K1,13069
59 år,Fraskilt,2019K2,13256
59 år,Fraskilt,2019K3,13544
59 år,Fraskilt,2019K4,13837
59 år,Fraskilt,2020K1,14086
59 år,Fraskilt,2020K2,14207
59 år,Fraskilt,2020K3,14238
59 år,Fraskilt,2020K4,14197
59 år,Fraskilt,2021K1,14408
59 år,Fraskilt,2021K2,14717
59 år,Fraskilt,2021K3,14995
59 år,Fraskilt,2021K4,15233
59 år,Fraskilt,2022K1,15308
59 år,Fraskilt,2022K2,15569
59 år,Fraskilt,2022K3,15854
60 år,I alt,2008K1,78115
60 år,I alt,2008K2,76635
60 år,I alt,2008K3,74741
60 år,I alt,2008K4,73677
60 år,I alt,2009K1,73251
60 år,I alt,2009K2,71961
60 år,I alt,2009K3,71125
60 år,I alt,2009K4,70062
60 år,I alt,2010K1,69486
60 år,I alt,2010K2,69694
60 år,I alt,2010K3,69756
60 år,I alt,2010K4,69777
60 år,I alt,2011K1,69625
60 år,I alt,2011K2,69070
60 år,I alt,2011K3,68331
60 år,I alt,2011K4,67430
60 år,I alt,2012K1,67343
60 år,I alt,2012K2,66987
60 år,I alt,2012K3,67020
60 år,I alt,2012K4,67548
60 år,I alt,2013K1,68260
60 år,I alt,2013K2,68971
60 år,I alt,2013K3,69600
60 år,I alt,2013K4,70093
60 år,I alt,2014K1,69398
60 år,I alt,2014K2,68878
60 år,I alt,2014K3,68374
60 år,I alt,2014K4,68106
60 år,I alt,2015K1,68151
60 år,I alt,2015K2,68381
60 år,I alt,2015K3,68770
60 år,I alt,2015K4,69124
60 år,I alt,2016K1,69455
60 år,I alt,2016K2,69661
60 år,I alt,2016K3,69535
60 år,I alt,2016K4,70084
60 år,I alt,2017K1,70326
60 år,I alt,2017K2,69994
60 år,I alt,2017K3,70139
60 år,I alt,2017K4,69813
60 år,I alt,2018K1,69810
60 år,I alt,2018K2,70294
60 år,I alt,2018K3,70616
60 år,I alt,2018K4,69959
60 år,I alt,2019K1,70375
60 år,I alt,2019K2,70298
60 år,I alt,2019K3,69684
60 år,I alt,2019K4,70387
60 år,I alt,2020K1,69935
60 år,I alt,2020K2,70287
60 år,I alt,2020K3,71320
60 år,I alt,2020K4,72241
60 år,I alt,2021K1,72965
60 år,I alt,2021K2,72901
60 år,I alt,2021K3,72800
60 år,I alt,2021K4,72830
60 år,I alt,2022K1,73227
60 år,I alt,2022K2,74088
60 år,I alt,2022K3,75182
60 år,Ugift,2008K1,6317
60 år,Ugift,2008K2,6361
60 år,Ugift,2008K3,6395
60 år,Ugift,2008K4,6394
60 år,Ugift,2009K1,6513
60 år,Ugift,2009K2,6442
60 år,Ugift,2009K3,6555
60 år,Ugift,2009K4,6623
60 år,Ugift,2010K1,6666
60 år,Ugift,2010K2,6867
60 år,Ugift,2010K3,7067
60 år,Ugift,2010K4,7208
60 år,Ugift,2011K1,7379
60 år,Ugift,2011K2,7501
60 år,Ugift,2011K3,7476
60 år,Ugift,2011K4,7623
60 år,Ugift,2012K1,7759
60 år,Ugift,2012K2,7881
60 år,Ugift,2012K3,8144
60 år,Ugift,2012K4,8297
60 år,Ugift,2013K1,8466
60 år,Ugift,2013K2,8734
60 år,Ugift,2013K3,8859
60 år,Ugift,2013K4,9067
60 år,Ugift,2014K1,9129
60 år,Ugift,2014K2,9230
60 år,Ugift,2014K3,9335
60 år,Ugift,2014K4,9404
60 år,Ugift,2015K1,9447
60 år,Ugift,2015K2,9645
60 år,Ugift,2015K3,9853
60 år,Ugift,2015K4,9967
60 år,Ugift,2016K1,10188
60 år,Ugift,2016K2,10183
60 år,Ugift,2016K3,10269
60 år,Ugift,2016K4,10464
60 år,Ugift,2017K1,10550
60 år,Ugift,2017K2,10684
60 år,Ugift,2017K3,10811
60 år,Ugift,2017K4,10828
60 år,Ugift,2018K1,10952
60 år,Ugift,2018K2,11164
60 år,Ugift,2018K3,11260
60 år,Ugift,2018K4,11248
60 år,Ugift,2019K1,11318
60 år,Ugift,2019K2,11328
60 år,Ugift,2019K3,11255
60 år,Ugift,2019K4,11442
60 år,Ugift,2020K1,11437
60 år,Ugift,2020K2,11495
60 år,Ugift,2020K3,11751
60 år,Ugift,2020K4,11951
60 år,Ugift,2021K1,12141
60 år,Ugift,2021K2,12210
60 år,Ugift,2021K3,12265
60 år,Ugift,2021K4,12371
60 år,Ugift,2022K1,12515
60 år,Ugift,2022K2,12800
60 år,Ugift,2022K3,13072
60 år,Gift/separeret,2008K1,55526
60 år,Gift/separeret,2008K2,54275
60 år,Gift/separeret,2008K3,52789
60 år,Gift/separeret,2008K4,52008
60 år,Gift/separeret,2009K1,51505
60 år,Gift/separeret,2009K2,50386
60 år,Gift/separeret,2009K3,49644
60 år,Gift/separeret,2009K4,48746
60 år,Gift/separeret,2010K1,48277
60 år,Gift/separeret,2010K2,48329
60 år,Gift/separeret,2010K3,48265
60 år,Gift/separeret,2010K4,48080
60 år,Gift/separeret,2011K1,47703
60 år,Gift/separeret,2011K2,47234
60 år,Gift/separeret,2011K3,46626
60 år,Gift/separeret,2011K4,45843
60 år,Gift/separeret,2012K1,45745
60 år,Gift/separeret,2012K2,45205
60 år,Gift/separeret,2012K3,45041
60 år,Gift/separeret,2012K4,45518
60 år,Gift/separeret,2013K1,45948
60 år,Gift/separeret,2013K2,46317
60 år,Gift/separeret,2013K3,46701
60 år,Gift/separeret,2013K4,46856
60 år,Gift/separeret,2014K1,46155
60 år,Gift/separeret,2014K2,45607
60 år,Gift/separeret,2014K3,45115
60 år,Gift/separeret,2014K4,44686
60 år,Gift/separeret,2015K1,44527
60 år,Gift/separeret,2015K2,44455
60 år,Gift/separeret,2015K3,44521
60 år,Gift/separeret,2015K4,44733
60 år,Gift/separeret,2016K1,44776
60 år,Gift/separeret,2016K2,44921
60 år,Gift/separeret,2016K3,44681
60 år,Gift/separeret,2016K4,44991
60 år,Gift/separeret,2017K1,45026
60 år,Gift/separeret,2017K2,44529
60 år,Gift/separeret,2017K3,44396
60 år,Gift/separeret,2017K4,44038
60 år,Gift/separeret,2018K1,43984
60 år,Gift/separeret,2018K2,44089
60 år,Gift/separeret,2018K3,44303
60 år,Gift/separeret,2018K4,43747
60 år,Gift/separeret,2019K1,43846
60 år,Gift/separeret,2019K2,43761
60 år,Gift/separeret,2019K3,43270
60 år,Gift/separeret,2019K4,43707
60 år,Gift/separeret,2020K1,43270
60 år,Gift/separeret,2020K2,43316
60 år,Gift/separeret,2020K3,43676
60 år,Gift/separeret,2020K4,44092
60 år,Gift/separeret,2021K1,44337
60 år,Gift/separeret,2021K2,44079
60 år,Gift/separeret,2021K3,44005
60 år,Gift/separeret,2021K4,43970
60 år,Gift/separeret,2022K1,44081
60 år,Gift/separeret,2022K2,44395
60 år,Gift/separeret,2022K3,44924
